id_ticket,status_ticket,prioridade,origem_ticket,topico,analista_responsavel,data_abertura,sla_previsto_resolucao,tempo_primeira_resposta,tempo_resolucao,data_fechamento,tempo_resolucao_horas
3542,Resolved,Medium,Email,Feature request,Bernard Beckley,2023-11-08 20:42:42,2023-11-10 20:42:42,2023-11-08 21:29:41.409,2023-11-08 20:43:52.503,,
3543,Resolved,High,Email,Pricing and licensing,Bernard Beckley,2023-11-08 22:46:35,2023-11-10 22:46:35,2023-11-08 22:56:38.398,2023-11-09 00:42:28.268,,
3544,Resolved,Low,Email,Feature request,Michele Whyatt,2023-11-08 01:13:09,2023-11-10 01:13:09,2023-11-08 02:00:19.498,2023-11-09 18:35:28.414,,
3545,Closed,Low,Email,Feature request,Bernard Beckley,2023-11-08 01:34:12,2023-11-10 01:34:12,2023-11-08 02:26:43.829,2023-11-09 17:06:52.892,2023-11-13 21:19:07.751,139.7488197222222
3546,Closed,Low,Email,Pricing and licensing,Michele Whyatt,2023-11-08 07:43:08,2023-11-10 07:43:08,2023-11-08 08:13:30.319,2023-11-08 17:05:36.650,2023-11-12 23:48:01.462,112.08151722222222
3547,Resolved,Medium,Chat,Other,Kristos Westoll,2023-11-08 02:07:36,2023-11-09 02:07:36,2023-11-08 02:13:27.299,2023-11-08 18:25:53.531,,
3548,Resolved,Low,Email,Other,Nicola Wane,2023-11-08 11:37:14,2023-11-10 11:37:14,2023-11-08 12:26:42.625,2023-11-11 13:57:47.721,,
3550,Resolved,Medium,Chat,Product setup,Adolpho Messingham,2023-11-08 12:19:12,2023-11-09 12:19:12,2023-11-08 12:20:03.170,2023-11-09 07:10:20.478,,
3551,Closed,High,Email,Feature request,Bernard Beckley,2023-11-08 21:27:37,2023-11-10 21:27:37,2023-11-08 21:38:20.075,2023-11-11 03:53:09.328,2023-11-13 01:16:10.810,99.80939166666667
3552,In progress,Low,Chat,Other,Kristos Westoll,2023-11-08 07:52:27,2023-11-09 07:52:27,2023-11-08 07:53:25.383,,,
3553,Closed,High,Email,Training request,Connor Danielovitch,2023-11-09 04:47:36,2023-11-11 04:47:36,2023-11-09 05:01:00.440,2023-11-09 07:06:32.593,2023-11-11 08:15:25.577,51.46377138888889
3554,In progress,Low,Email,Pricing and licensing,Bernard Beckley,2023-11-09 20:45:50,2023-11-11 20:45:50,2023-11-09 21:44:19.824,,,
3555,Closed,Low,Email,Product setup,Kristos Westoll,2023-11-09 21:18:44,2023-11-11 21:18:44,2023-11-09 21:24:25.457,2023-11-11 09:20:17.372,2023-11-12 11:59:49.006,62.68472388888889
3556,Closed,Low,Email,Pricing and licensing,Connor Danielovitch,2023-11-09 23:18:57,2023-11-11 23:18:57,2023-11-09 23:31:26.868,2023-11-10 01:44:02.416,2023-11-11 08:49:31.395,33.50955416666667
3557,Closed,Medium,Chat,Purchasing and invoicing,Connor Danielovitch,2023-11-09 08:15:53,2023-11-10 08:15:53,2023-11-09 08:17:34.263,2023-11-09 23:09:37.026,2023-11-14 12:20:54.896,124.08386
3559,Closed,High,Email,Bug report,Connor Danielovitch,2023-11-09 03:02:00,2023-11-11 03:02:00,2023-11-09 03:56:03.882,2023-11-11 23:07:32.200,2023-11-13 05:56:39.370,98.91093611111111
3560,Closed,Medium,Chat,Feature request,Sheela Cutten,2023-11-09 05:13:12,2023-11-10 05:13:12,2023-11-09 05:13:17.393,2023-11-09 10:31:10.951,2023-11-11 04:05:30.016,46.87167111111111
3561,Resolved,Medium,Email,Pricing and Licensing,Connor Danielovitch,2023-11-09 00:43:22,2023-11-11 00:43:22,2023-11-09 01:01:01.925,2023-11-10 22:06:03.966,,
3562,Closed,High,Email,Pricing and licensing,Sheela Cutten,2023-11-10 14:10:13,2023-11-12 14:10:13,2023-11-10 14:27:26.875,2023-11-11 23:08:30.388,2023-11-13 22:30:20.368,80.33538
3563,Closed,Medium,Chat,Product setup,Sheela Cutten,2023-11-10 00:57:33,2023-11-11 00:57:33,2023-11-10 00:57:54.056,2023-11-14 17:09:40.239,2023-11-16 10:05:05.029,153.12556361111112
3565,Closed,Low,Email,Other,Adolpho Messingham,2023-11-10 12:56:25,2023-11-12 12:56:25,2023-11-10 13:48:39.320,2023-11-11 22:40:13.326,2023-11-12 12:07:48.613,47.189892500000006
3566,Closed,Low,Phone,Product setup,Nicola Wane,2023-11-10 23:46:05,2023-11-12 23:46:05,2023-11-10 23:47:16.641,2023-11-11 22:08:42.402,2023-11-12 05:51:43.135,30.09392638888889
3567,Closed,High,Email,Product setup,Bernard Beckley,2023-11-10 11:46:55,2023-11-12 11:46:55,2023-11-10 11:57:57.097,2023-11-10 16:12:35.355,2023-11-10 17:43:18.718,5.939921666666667
3568,Resolved,Low,Chat,Product setup,Sheela Cutten,2023-11-10 06:58:51,2023-11-11 06:58:51,2023-11-10 07:00:14.918,2023-11-11 01:54:47.528,,
3569,Closed,Medium,Email,Pricing and licensing,Sheela Cutten,2023-11-11 00:40:59,2023-11-13 00:40:59,2023-11-11 00:57:40.182,2023-11-13 04:51:55.727,2023-11-15 04:41:38.375,100.0109375
3570,Closed,Low,Email,Feature request,Kristos Westoll,2023-11-11 08:50:21,2023-11-13 08:50:21,2023-11-11 09:45:27.957,2023-11-12 08:41:11.733,2023-11-12 21:10:46.329,36.34036916666667
3571,Resolved,High,Phone,Feature request,Nicola Wane,2023-11-11 00:34:31,2023-11-13 00:34:31,2023-11-11 00:37:57.508,2023-11-12 20:55:24.902,,
3572,Closed,Low,Chat,Purchasing and invoicing,Sheela Cutten,2023-11-11 20:11:44,2023-11-12 20:11:44,2023-11-11 20:12:05.059,2023-11-12 18:22:55.714,2023-11-18 11:13:15.404,159.02539
3573,Closed,High,Email,Purchasing and invoicing,Nicola Wane,2023-11-11 00:18:43,2023-11-13 00:18:43,2023-11-11 00:51:59.069,2023-11-12 04:58:07.820,2023-11-14 07:27:01.975,79.13860416666667
3574,Closed,Medium,Email,Other,Connor Danielovitch,2023-11-12 10:50:47,2023-11-14 10:50:47,2023-11-12 11:19:54.649,2023-11-15 08:29:25.248,2023-11-17 05:30:44.468,114.66596333333334
3575,Closed,Medium,Email,Pricing and licensing,Nicola Wane,2023-11-12 00:16:05,2023-11-14 00:16:05,2023-11-12 00:27:51.870,2023-11-12 16:28:13.666,2023-11-14 03:51:38.102,51.592528333333334
3576,Closed,Low,Email,Product setup,Adolpho Messingham,2023-11-12 16:48:39,2023-11-14 16:48:39,2023-11-12 17:37:36.466,2023-11-13 14:20:55.526,2023-11-19 04:28:40.833,155.66717583333332
3584,Resolved,Medium,Phone,Feature request,Connor Danielovitch,2023-11-13 16:51:30,2023-11-15 16:51:30,2023-11-13 16:53:00.837,2023-11-15 10:20:37.456,,
3585,In progress,Low,Email,Product setup,Sheela Cutten,2023-11-13 15:05:45,2023-11-15 15:05:45,2023-11-13 15:55:46.365,,,
3586,In progress,Low,Email,Purchasing and invoicing,Nicola Wane,2023-11-13 08:27:15,2023-11-15 08:27:15,2023-11-13 08:59:24.616,,,
3587,Closed,Low,Email,Pricing and licensing,Michele Whyatt,2023-11-13 09:31:45,2023-11-15 09:31:45,2023-11-13 10:23:52.330,2023-11-14 22:05:55.908,2023-11-20 07:23:36.641,165.8643447222222
3588,Resolved,High,Chat,Product setup,Sheela Cutten,2023-11-13 23:03:20,2023-11-14 23:03:20,2023-11-13 23:03:42.488,2023-11-14 11:15:15.766,,
3589,Closed,Low,Email,Purchasing and invoicing,Nicola Wane,2023-11-13 11:46:21,2023-11-15 11:46:21,2023-11-13 11:58:27.259,2023-11-15 03:39:49.992,2023-11-17 14:09:24.856,98.38440444444446
3590,In progress,Low,Chat,Product setup,Adolpho Messingham,2023-11-13 04:21:58,2023-11-14 04:21:58,2023-11-13 04:25:48.641,,,
3591,Closed,Medium,Email,Feature request,Bernard Beckley,2023-11-14 09:45:25,2023-11-16 09:45:25,2023-11-14 10:36:07.163,2023-11-19 00:10:52.013,2023-11-19 16:11:33.535,126.43570416666665
3592,Closed,High,Phone,Product setup,Bernard Beckley,2023-11-14 12:05:31,2023-11-16 12:05:31,2023-11-14 12:05:32.877,2023-11-17 03:30:30.635,2023-11-17 11:57:55.801,71.87355583333334
3593,In progress,Low,Chat,Pricing and licensing,Bernard Beckley,2023-11-14 05:07:29,2023-11-15 05:07:29,2023-11-14 05:09:03.542,,,
3594,Closed,Low,Email,Feature request,Bernard Beckley,2023-11-14 16:11:11,2023-11-16 16:11:11,2023-11-14 17:08:20.863,2023-11-15 16:52:02.059,2023-11-16 21:05:21.314,52.902865000000006
3595,In progress,Low,Email,Training request,Bernard Beckley,2023-11-14 09:01:58,2023-11-16 09:01:58,2023-11-14 09:53:19.416,,,
3596,Closed,High,Email,Product setup,Nicola Wane,2023-11-14 21:15:29,2023-11-16 21:15:29,2023-11-14 22:00:14.640,2023-11-16 16:54:00.506,2023-11-18 04:30:29.339,79.25009416666666
3597,Resolved,Medium,Phone,Pricing and licensing,Adolpho Messingham,2023-11-14 05:20:32,2023-11-16 05:20:32,2023-11-14 05:22:17.089,2023-11-15 19:11:06.015,,
3598,In progress,High,Email,Product setup,Bernard Beckley,2023-11-14 02:14:10,2023-11-16 02:14:10,2023-11-14 03:06:58.412,,,
3599,Resolved,High,Chat,Pricing and licensing,Nicola Wane,2023-11-14 05:51:57,2023-11-15 05:51:57,2023-11-14 05:52:10.523,2023-11-18 05:17:43.590,,
3600,Resolved,Low,Email,Product setup,Kristos Westoll,2023-11-15 13:43:51,2023-11-17 13:43:51,2023-11-15 14:40:46.321,2023-11-16 08:14:46.783,,
3601,Closed,Low,Phone,Pricing and Licensing,Connor Danielovitch,2023-11-15 19:04:12,2023-11-17 19:04:12,2023-11-15 19:06:39.019,2023-11-16 12:15:04.355,2023-11-20 18:06:36.958,119.04026611111111
3602,In progress,Medium,Chat,Product setup,Connor Danielovitch,2023-11-15 16:13:20,2023-11-16 16:13:20,2023-11-15 16:14:50.573,,,
3603,In progress,Low,Chat,Pricing and licensing,Heather Urry,2023-11-15 15:32:02,2023-11-16 15:32:02,2023-11-15 15:36:41.088,,,
3604,Closed,Low,Email,Bug report,Bernard Beckley,2023-11-15 22:41:22,2023-11-17 22:41:22,2023-11-15 23:16:34.267,2023-11-16 16:59:59.567,2023-11-18 23:49:52.404,73.14177888888888
3605,In progress,Medium,Email,Pricing and licensing,Kristos Westoll,2023-11-15 08:13:13,2023-11-17 08:13:13,2023-11-15 09:57:35.126,,,
3606,Resolved,Low,Email,Feature request,Nicola Wane,2023-11-15 19:48:19,2023-11-17 19:48:19,2023-11-15 19:56:51.394,2023-11-17 22:03:11.859,,
3607,Closed,Medium,Chat,Other,Bernard Beckley,2023-11-15 17:46:50,2023-11-16 17:46:50,2023-11-15 17:47:24.066,2023-11-16 12:53:29.064,2023-11-20 16:54:34.844,119.12912333333333
3608,Closed,Low,Chat,Product setup,Connor Danielovitch,2023-11-16 14:57:42,2023-11-17 14:57:42,2023-11-16 14:59:13.701,2023-11-19 05:59:55.242,2023-11-20 04:12:35.098,85.24808277777778
3609,Closed,Low,Email,Product setup,Sheela Cutten,2023-11-16 02:43:21,2023-11-18 02:43:21,2023-11-16 03:31:44.485,2023-11-17 18:07:25.793,2023-11-18 15:21:53.571,60.642380833333334
3610,In progress,Medium,Chat,Purchasing and invoicing,Adolpho Messingham,2023-11-16 12:28:46,2023-11-17 12:28:46,2023-11-16 12:30:14.454,,,
3611,Closed,High,Email,Pricing and licensing,Nicola Wane,2023-11-16 05:59:23,2023-11-18 05:59:23,2023-11-16 06:01:10.095,2023-11-17 05:49:30.595,2023-11-18 20:54:24.237,62.91701027777778
3612,Closed,Low,Chat,Pricing and licensing,Nicola Wane,2023-11-16 16:11:44,2023-11-17 16:11:44,2023-11-16 16:12:44.638,2023-11-16 19:28:26.230,2023-11-23 06:43:33.174,158.53032611111112
3613,Resolved,Low,Chat,Pricing and licensing,Michele Whyatt,2023-11-16 03:18:36,2023-11-17 03:18:36,2023-11-16 03:19:03.716,2023-11-20 07:19:08.090,,
3614,Closed,Low,Email,Product setup,Heather Urry,2023-11-16 00:09:43,2023-11-18 00:09:43,2023-11-16 00:56:30.312,2023-11-20 17:00:24.866,2023-11-21 04:11:24.627,124.02822972222222
3615,In progress,Low,Chat,Training request,Connor Danielovitch,2023-11-17 21:49:34,2023-11-18 21:49:34,2023-11-17 21:50:52.222,,,
3616,In progress,Low,Email,Feature request,Nicola Wane,2023-11-17 05:21:24,2023-11-19 05:21:24,2023-11-17 05:33:49.280,,,
3617,Resolved,Medium,Email,Product setup,Adolpho Messingham,2023-11-17 07:52:27,2023-11-19 07:52:27,2023-11-17 08:23:56.403,2023-11-18 06:09:15.771,,
3618,Closed,Medium,Email,Feature request,Kristos Westoll,2023-11-17 19:40:21,2023-11-19 19:40:21,2023-11-17 19:55:00.160,2023-11-19 18:21:27.637,2023-11-22 14:00:31.698,114.336305
3619,Closed,Medium,Email,Feature request,Connor Danielovitch,2023-11-17 10:04:40,2023-11-19 10:04:40,2023-11-17 10:22:14.087,2023-11-20 05:46:44.623,2023-11-21 18:23:31.103,104.31419527777778
3620,Resolved,Low,Email,Pricing and Licensing,Sheela Cutten,2023-11-17 20:00:23,2023-11-19 20:00:23,2023-11-17 20:39:52.127,2023-11-18 07:32:22.822,,
3621,Closed,Low,Chat,Pricing and licensing,Nicola Wane,2023-11-17 15:36:27,2023-11-18 15:36:27,2023-11-17 15:36:48.551,2023-11-18 12:34:34.535,2023-11-22 11:59:44.363,116.38815638888889
3622,Closed,Low,Chat,Pricing and licensing,Sheela Cutten,2023-11-17 10:27:31,2023-11-18 10:27:31,2023-11-17 10:29:27.666,2023-11-18 01:21:36.910,2023-11-20 22:31:09.747,84.06076305555555
3628,Closed,Low,Chat,Bug report,Michele Whyatt,2023-11-18 02:08:40,2023-11-19 02:08:40,2023-11-18 02:09:49.723,2023-11-18 03:13:35.358,2023-11-20 22:53:33.279,68.74813305555556
3629,Closed,Low,Chat,Purchasing and invoicing,Bernard Beckley,2023-11-18 11:16:30,2023-11-19 11:16:30,2023-11-18 11:16:31.101,2023-11-18 13:07:02.578,2023-11-19 20:08:12.616,32.86183777777778
3630,Resolved,Medium,Email,Purchasing and invoicing,Kristos Westoll,2023-11-18 20:23:28,2023-11-20 20:23:28,2023-11-18 20:41:39.069,2023-11-19 16:14:02.608,,
3631,Resolved,Low,Phone,Product setup,Connor Danielovitch,2023-11-19 20:03:12,2023-11-21 20:03:12,2023-11-19 20:04:18.957,2023-11-20 01:58:38.968,,
3632,Closed,Low,Phone,Feature request,Nicola Wane,2023-11-19 01:53:46,2023-11-21 01:53:46,2023-11-19 01:54:36.379,2023-11-20 21:23:51.468,2023-11-23 13:50:58.897,107.9535825
3633,Resolved,Low,Email,Pricing and licensing,Connor Danielovitch,2023-11-19 01:06:29,2023-11-21 01:06:29,2023-11-19 01:26:21.733,2023-11-21 02:14:28.585,,
3634,Resolved,Low,Email,Feature request,Sheela Cutten,2023-11-19 07:13:50,2023-11-21 07:13:50,2023-11-19 08:02:03.985,2023-11-24 22:46:55.987,,
3641,Closed,Low,Phone,Pricing and licensing,Bernard Beckley,2023-11-19 08:01:12,2023-11-21 08:01:12,2023-11-19 08:01:17.822,2023-11-22 22:07:20.670,2023-11-23 18:41:37.754,106.67382055555557
3642,Closed,Medium,Email,Purchasing and invoicing,Nicola Wane,2023-11-20 21:50:19,2023-11-22 21:50:19,2023-11-20 22:24:14.530,2023-11-22 01:22:29.671,2023-11-22 07:30:38.703,33.67213972222222
3643,Closed,Low,Chat,Pricing and licensing,Bernard Beckley,2023-11-20 15:38:44,2023-11-21 15:38:44,2023-11-20 15:38:53.008,2023-11-21 13:26:18.726,2023-11-23 01:12:42.895,57.56635972222222
3644,In progress,High,Phone,Product setup,Bernard Beckley,2023-11-20 04:03:51,2023-11-22 04:03:51,2023-11-20 04:04:23.728,,,
3646,Closed,High,Email,Feature request,Bernard Beckley,2023-11-20 08:48:59,2023-11-22 08:48:59,2023-11-20 09:00:30.369,2023-11-21 23:28:40.692,2023-11-22 12:20:25.919,51.524144166666666
3647,Closed,Low,Email,Product setup,Michele Whyatt,2023-11-20 16:00:41,2023-11-22 16:00:41,2023-11-20 16:16:13.779,2023-11-22 01:08:54.269,2023-11-24 21:10:11.409,101.15844694444444
3648,Resolved,High,Chat,Product setup,Sheela Cutten,2023-11-20 06:00:11,2023-11-21 06:00:11,2023-11-20 06:00:46.311,2023-11-20 10:33:00.525,,
3649,In progress,Medium,Email,Bug report,Connor Danielovitch,2023-11-20 19:02:57,2023-11-22 19:02:57,2023-11-20 19:07:07.745,,,
3650,Closed,Medium,Email,Feature request,Connor Danielovitch,2023-11-21 07:35:59,2023-11-23 07:35:59,2023-11-21 07:43:19.158,2023-11-23 02:01:21.600,2023-11-25 13:08:16.433,101.53817583333334
3651,Closed,Low,Email,Bug report,Heather Urry,2023-11-21 00:03:06,2023-11-23 00:03:06,2023-11-21 00:54:29.164,2023-11-21 13:40:18.820,2023-11-23 13:13:17.468,61.16985222222222
3652,Closed,Low,Chat,Feature request,Kristos Westoll,2023-11-21 22:55:54,2023-11-22 22:55:54,2023-11-21 22:57:09.409,2023-11-26 12:28:43.929,2023-11-28 09:45:24.561,154.82515583333333
3653,Closed,Medium,Email,Pricing and licensing,Sheela Cutten,2023-11-21 06:59:06,2023-11-23 06:59:06,2023-11-21 06:59:38.652,2023-11-21 19:03:06.719,2023-11-28 16:21:40.214,177.37617055555557
3654,Closed,Medium,Chat,Feature request,Adolpho Messingham,2023-11-21 19:03:23,2023-11-22 19:03:23,2023-11-21 19:08:33.873,2023-11-22 02:22:58.622,2023-11-25 03:22:09.186,80.31282944444445
3655,Closed,High,Email,Product setup,Kristos Westoll,2023-11-21 23:09:47,2023-11-23 23:09:47,2023-11-21 23:25:50.960,2023-11-23 20:08:59.237,2023-11-26 16:01:47.907,112.86691861111112
3656,Closed,Medium,Chat,Other,Connor Danielovitch,2023-11-21 06:29:06,2023-11-22 06:29:06,2023-11-21 06:30:53.273,2023-11-23 20:16:12.527,2023-11-24 21:09:00.820,86.66522777777777
3657,Closed,High,Chat,Pricing and licensing,Kristos Westoll,2023-11-21 15:47:44,2023-11-22 15:47:44,2023-11-21 15:47:54.648,2023-11-27 00:27:45.301,2023-11-28 10:29:28.038,162.6955661111111
3658,Resolved,Medium,Chat,Purchasing and invoicing,Kristos Westoll,2023-11-22 09:08:52,2023-11-23 09:08:52,2023-11-22 09:10:05.667,2023-11-23 09:27:42.533,,
3659,Resolved,High,Chat,Pricing and licensing,Michele Whyatt,2023-11-22 04:35:34,2023-11-23 04:35:34,2023-11-22 04:36:03.309,2023-11-22 19:39:26.310,,
3660,In progress,Low,Email,Product setup,Nicola Wane,2023-11-22 15:51:37,2023-11-24 15:51:37,2023-11-22 16:32:07.436,,,
3661,Closed,High,Chat,Feature request,Adolpho Messingham,2023-11-22 09:38:49,2023-11-23 09:38:49,2023-11-22 09:42:57.632,2023-11-23 03:16:37.056,2023-11-24 06:35:48.615,44.949893055555556
3662,Closed,High,Chat,Pricing and Licensing,Bernard Beckley,2023-11-22 11:28:44,2023-11-23 11:28:44,2023-11-22 11:29:15.102,2023-11-22 14:09:16.170,2023-11-24 20:15:00.984,56.77138444444444
3663,Closed,Low,Email,Pricing and Licensing,Nicola Wane,2023-11-22 06:02:56,2023-11-24 06:02:56,2023-11-22 10:44:09.060,2023-11-22 23:17:22.286,2023-11-25 10:26:27.423,76.39206194444445
3664,Closed,Medium,Chat,Product setup,Adolpho Messingham,2023-11-22 23:44:36,2023-11-23 23:44:36,2023-11-22 23:45:24.646,2023-11-23 13:28:31.636,2023-11-25 04:40:35.829,52.933285833333336
3665,Resolved,Low,Chat,Product setup,Heather Urry,2023-11-22 14:26:53,2023-11-23 14:26:53,2023-11-22 14:28:04.879,2023-11-25 19:50:04.662,,
3669,In progress,Low,Chat,Pricing and licensing,Connor Danielovitch,2023-11-23 06:42:07,2023-11-24 06:42:07,2023-11-23 06:43:28.670,,,
3670,Resolved,Medium,Chat,Bug report,Bernard Beckley,2023-11-23 19:35:42,2023-11-24 19:35:42,2023-11-23 19:36:30.400,2023-11-27 08:54:06.770,,
3671,Resolved,High,Chat,Pricing and licensing,Bernard Beckley,2023-11-23 05:58:08,2023-11-24 05:58:08,2023-11-23 05:58:24.132,2023-11-23 13:18:36.752,,
3672,Resolved,Low,Chat,Purchasing and invoicing,Michele Whyatt,2023-11-23 10:29:17,2023-11-24 10:29:17,2023-11-23 10:30:21.122,2023-11-23 16:37:45.853,,
3673,Closed,Medium,Email,Purchasing and invoicing,Nicola Wane,2023-11-23 10:29:18,2023-11-25 10:29:18,2023-11-23 11:27:40.011,2023-11-26 16:12:58.336,2023-11-27 00:15:06.461,85.76346138888889
3674,Resolved,Low,Chat,Feature request,Nicola Wane,2023-11-24 00:20:37,2023-11-25 00:20:37,2023-11-24 00:21:07.236,2023-11-25 12:24:19.333,,
3675,Closed,Low,Email,Other,Bernard Beckley,2023-11-24 10:39:39,2023-11-26 10:39:39,2023-11-24 10:43:57.801,2023-11-26 00:25:24.011,2023-11-30 20:17:19.707,153.6279741666667
3677,Resolved,High,Email,Product setup,Michele Whyatt,2023-11-24 01:46:54,2023-11-26 01:46:54,2023-11-24 02:16:10.113,2023-11-24 09:10:03.766,,
3678,Closed,Medium,Email,Bug report,Nicola Wane,2023-11-24 14:47:52,2023-11-26 14:47:52,2023-11-24 15:34:43.139,2023-11-24 21:03:38.867,2023-11-29 08:36:39.053,113.81307027777778
3679,Resolved,Medium,Email,Training request,Heather Urry,2023-11-24 02:11:22,2023-11-26 02:11:22,2023-11-24 02:12:07.774,2023-11-29 21:57:51.502,,
3680,Closed,High,Email,Other,Sheela Cutten,2023-11-24 23:36:32,2023-11-26 23:36:32,2023-11-25 00:33:14.308,2023-11-25 05:02:36.476,2023-11-28 05:24:03.358,77.79204388888888
3681,Closed,Low,Email,Pricing and licensing,Nicola Wane,2023-11-24 10:27:27,2023-11-26 10:27:27,2023-11-24 11:07:17.003,2023-11-29 12:33:08.057,2023-12-01 00:57:06.012,158.49417
3682,Closed,Low,Phone,Feature request,Bernard Beckley,2023-11-24 11:18:52,2023-11-26 11:18:52,2023-11-24 11:22:47.454,2023-11-25 02:11:56.616,2023-11-27 03:54:51.261,64.59979472222223
3683,Resolved,Low,Email,Pricing and licensing,Kristos Westoll,2023-11-24 04:11:59,2023-11-26 04:11:59,2023-11-24 04:33:06.392,2023-11-25 04:58:04.203,,
3684,Closed,Low,Chat,Product setup,Adolpho Messingham,2023-11-24 07:46:27,2023-11-25 07:46:27,2023-11-24 07:46:47.500,2023-11-24 08:54:20.524,2023-11-27 02:32:50.356,66.77315444444444
3685,Resolved,Low,Chat,Product setup,Kristos Westoll,2023-11-24 15:45:32,2023-11-25 15:45:32,2023-11-24 15:47:39.905,2023-11-27 02:18:28.841,,
3686,Closed,Low,Chat,Bug report,Kristos Westoll,2023-11-25 19:03:37,2023-11-26 19:03:37,2023-11-25 19:03:42.366,2023-11-25 21:58:54.686,2023-12-01 08:17:48.509,133.23653027777777
3693,Resolved,High,Chat,Bug report,Kristos Westoll,2023-11-25 11:16:49,2023-11-26 11:16:49,2023-11-25 11:17:41.984,2023-11-25 23:40:02.567,,
3695,In progress,Low,Chat,Feature request,Nicola Wane,2023-11-26 16:49:41,2023-11-27 16:49:41,2023-11-26 16:51:04.423,,,
3696,Closed,Low,Chat,Product setup,Adolpho Messingham,2023-11-26 02:11:43,2023-11-27 02:11:43,2023-11-26 02:13:26.469,2023-11-26 18:12:16.929,2023-11-28 14:04:56.562,59.887100555555556
3697,Closed,Medium,Email,Product setup,Michele Whyatt,2023-11-27 14:51:28,2023-11-29 14:51:28,2023-11-27 14:56:33.931,2023-11-28 05:17:53.969,2023-11-29 15:18:54.852,48.457458888888894
3698,Closed,High,Email,Product setup,Sheela Cutten,2023-11-27 09:25:50,2023-11-29 09:25:50,2023-11-27 10:21:38.933,2023-11-29 15:47:20.091,2023-12-01 14:43:25.517,101.29319916666667
3699,Resolved,Medium,Email,Bug report,Adolpho Messingham,2023-11-27 03:24:46,2023-11-29 03:24:46,2023-11-27 04:22:32.706,2023-11-30 18:53:18.962,,
3700,In progress,High,Chat,Feature request,Bernard Beckley,2023-11-27 07:00:19,2023-11-28 07:00:19,2023-11-27 07:05:56.785,,,
3701,Closed,High,Email,Purchasing and invoicing,Nicola Wane,2023-11-27 14:41:58,2023-11-29 14:41:58,2023-11-27 15:39:50.911,2023-11-29 11:08:47.690,2023-12-02 20:09:57.817,125.46661583333332
3703,Closed,Low,Email,Pricing and Licensing,Nicola Wane,2023-11-27 20:44:12,2023-11-29 20:44:12,2023-11-27 21:14:15.901,2023-11-28 13:17:30.166,2023-12-04 00:07:55.689,147.39546916666666
3704,Resolved,High,Chat,Product setup,Michele Whyatt,2023-11-27 06:31:14,2023-11-28 06:31:14,2023-11-27 06:31:53.337,2023-12-02 05:33:10.356,,
3705,Closed,Low,Chat,Purchasing and invoicing,Sheela Cutten,2023-11-27 04:05:38,2023-11-28 04:05:38,2023-11-27 04:06:21.057,2023-11-28 01:48:31.751,2023-11-29 11:11:56.076,55.105021111111114
3706,Closed,Low,Email,Bug report,Bernard Beckley,2023-11-27 01:35:50,2023-11-29 01:35:50,2023-11-27 02:23:11.655,2023-11-27 04:07:47.377,2023-12-01 11:33:59.547,105.96931861111112
3707,Resolved,Low,Email,Product setup,Sheela Cutten,2023-11-28 01:50:18,2023-11-30 01:50:18,2023-11-28 02:26:28.618,2023-12-03 14:32:57.587,,
3708,Resolved,Medium,Email,Purchasing and invoicing,Adolpho Messingham,2023-11-28 02:08:15,2023-11-30 02:08:15,2023-11-28 02:43:20.405,2023-11-28 04:33:22.480,,
3709,Closed,Low,Email,Feature request,Sheela Cutten,2023-11-28 10:37:48,2023-11-30 10:37:48,2023-11-28 13:17:35.413,2023-12-03 09:03:44.393,2023-12-03 23:49:46.167,133.19949083333333
3710,In progress,Low,Email,Product setup,Sheela Cutten,2023-11-28 07:52:47,2023-11-30 07:52:47,2023-11-28 08:30:35.702,,,
3711,Resolved,Low,Email,Product setup,Nicola Wane,2023-11-28 18:20:48,2023-11-30 18:20:48,2023-11-28 18:59:12.063,2023-11-29 23:37:00.438,,
3712,Closed,High,Email,Feature request,Adolpho Messingham,2023-11-29 02:28:15,2023-12-01 02:28:15,2023-11-29 02:34:00.864,2023-11-29 22:23:25.388,2023-12-02 13:11:35.646,82.72240166666667
3713,In progress,Low,Email,Bug report,Connor Danielovitch,2023-11-29 15:15:55,2023-12-01 15:15:55,2023-11-29 15:33:56.595,,,
3715,Closed,Medium,Chat,Purchasing and invoicing,Sheela Cutten,2023-11-29 04:46:58,2023-11-30 04:46:58,2023-11-29 04:48:12.504,2023-11-29 20:39:33.175,2023-12-01 19:30:09.755,62.71993194444445
3716,In progress,Low,Chat,Product setup,Nicola Wane,2023-11-29 03:34:33,2023-11-30 03:34:33,2023-11-29 03:34:38.479,,,
3717,Resolved,Medium,Phone,Pricing and Licensing,Sheela Cutten,2023-11-29 13:23:18,2023-12-01 13:23:18,2023-11-29 13:24:58.373,2023-11-30 15:16:03.000,,
3718,In progress,Medium,Chat,Feature request,Bernard Beckley,2023-11-29 11:04:30,2023-11-30 11:04:30,2023-11-29 11:04:42.768,,,
3719,Closed,Medium,Chat,Pricing and licensing,Bernard Beckley,2023-11-29 02:12:23,2023-11-30 02:12:23,2023-11-29 02:13:01.343,2023-11-30 19:10:46.511,2023-12-01 14:41:03.937,60.47803805555556
3720,Closed,Medium,Phone,Feature request,Connor Danielovitch,2023-11-29 03:46:33,2023-12-01 03:46:33,2023-11-29 03:47:39.823,2023-11-30 00:57:54.009,2023-11-30 02:23:36.007,22.617501944444445
